id_temps,jour,mois,annee,date_complete,nom_jour,nom_mois,jour_semaine,semaine_annee,jour_annee,trimestre,semestre,trimestre_label,semestre_label,fiscal_year,fiscal_quarter,fiscal_month,is_weekend,is_working_day,is_holiday,holiday_name,is_current_day,is_current_week,is_current_month,is_current_quarter,is_current_year
1995,17,6,2024,2024-06-17,Monday,June,1,25,169,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
1996,18,6,2024,2024-06-18,Tuesday,June,2,25,170,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
1997,19,6,2024,2024-06-19,Wednesday,June,3,25,171,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
1998,20,6,2024,2024-06-20,Thursday,June,4,25,172,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
1999,21,6,2024,2024-06-21,Friday,June,5,25,173,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
2000,22,6,2024,2024-06-22,Saturday,June,6,25,174,2,1,Q2 2024,H1 2024,2024,2,6,True,False,False,,False,False,False,False,False
2001,23,6,2024,2024-06-23,Sunday,June,7,25,175,2,1,Q2 2024,H1 2024,2024,2,6,True,False,False,,False,False,False,False,False
2002,24,6,2024,2024-06-24,Monday,June,1,26,176,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
2003,25,6,2024,2024-06-25,Tuesday,June,2,26,177,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
2004,26,6,2024,2024-06-26,Wednesday,June,3,26,178,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
2005,27,6,2024,2024-06-27,Thursday,June,4,26,179,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
2006,28,6,2024,2024-06-28,Friday,June,5,26,180,2,1,Q2 2024,H1 2024,2024,2,6,False,True,False,,False,False,False,False,False
2007,29,6,2024,2024-06-29,Saturday,June,6,26,181,2,1,Q2 2024,H1 2024,2024,2,6,True,False,False,,False,False,False,False,False
2008,30,6,2024,2024-06-30,Sunday,June,7,26,182,2,1,Q2 2024,H1 2024,2024,2,6,True,False,False,,False,False,False,False,False
2009,1,7,2024,2024-07-01,Monday,July,1,27,183,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2010,2,7,2024,2024-07-02,Tuesday,July,2,27,184,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2011,3,7,2024,2024-07-03,Wednesday,July,3,27,185,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2012,4,7,2024,2024-07-04,Thursday,July,4,27,186,3,2,Q3 2024,H2 2024,2024,3,7,False,True,True,Independence Day,False,False,False,False,False
2013,5,7,2024,2024-07-05,Friday,July,5,27,187,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2014,6,7,2024,2024-07-06,Saturday,July,6,27,188,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2015,7,7,2024,2024-07-07,Sunday,July,7,27,189,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2016,8,7,2024,2024-07-08,Monday,July,1,28,190,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2017,9,7,2024,2024-07-09,Tuesday,July,2,28,191,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2018,10,7,2024,2024-07-10,Wednesday,July,3,28,192,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2019,11,7,2024,2024-07-11,Thursday,July,4,28,193,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2020,12,7,2024,2024-07-12,Friday,July,5,28,194,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2021,13,7,2024,2024-07-13,Saturday,July,6,28,195,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2022,14,7,2024,2024-07-14,Sunday,July,7,28,196,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2023,15,7,2024,2024-07-15,Monday,July,1,29,197,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2024,16,7,2024,2024-07-16,Tuesday,July,2,29,198,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2025,17,7,2024,2024-07-17,Wednesday,July,3,29,199,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2026,18,7,2024,2024-07-18,Thursday,July,4,29,200,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2027,19,7,2024,2024-07-19,Friday,July,5,29,201,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2028,20,7,2024,2024-07-20,Saturday,July,6,29,202,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2029,21,7,2024,2024-07-21,Sunday,July,7,29,203,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2030,22,7,2024,2024-07-22,Monday,July,1,30,204,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2031,23,7,2024,2024-07-23,Tuesday,July,2,30,205,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2032,24,7,2024,2024-07-24,Wednesday,July,3,30,206,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2033,25,7,2024,2024-07-25,Thursday,July,4,30,207,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2034,26,7,2024,2024-07-26,Friday,July,5,30,208,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2035,27,7,2024,2024-07-27,Saturday,July,6,30,209,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2036,28,7,2024,2024-07-28,Sunday,July,7,30,210,3,2,Q3 2024,H2 2024,2024,3,7,True,False,False,,False,False,False,False,False
2037,29,7,2024,2024-07-29,Monday,July,1,31,211,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2038,30,7,2024,2024-07-30,Tuesday,July,2,31,212,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2039,31,7,2024,2024-07-31,Wednesday,July,3,31,213,3,2,Q3 2024,H2 2024,2024,3,7,False,True,False,,False,False,False,False,False
2040,1,8,2024,2024-08-01,Thursday,August,4,31,214,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2041,2,8,2024,2024-08-02,Friday,August,5,31,215,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2042,3,8,2024,2024-08-03,Saturday,August,6,31,216,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2043,4,8,2024,2024-08-04,Sunday,August,7,31,217,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2044,5,8,2024,2024-08-05,Monday,August,1,32,218,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2045,6,8,2024,2024-08-06,Tuesday,August,2,32,219,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2046,7,8,2024,2024-08-07,Wednesday,August,3,32,220,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2047,8,8,2024,2024-08-08,Thursday,August,4,32,221,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2048,9,8,2024,2024-08-09,Friday,August,5,32,222,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2049,10,8,2024,2024-08-10,Saturday,August,6,32,223,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2050,11,8,2024,2024-08-11,Sunday,August,7,32,224,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2051,12,8,2024,2024-08-12,Monday,August,1,33,225,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2052,13,8,2024,2024-08-13,Tuesday,August,2,33,226,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2053,14,8,2024,2024-08-14,Wednesday,August,3,33,227,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2054,15,8,2024,2024-08-15,Thursday,August,4,33,228,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2055,16,8,2024,2024-08-16,Friday,August,5,33,229,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2056,17,8,2024,2024-08-17,Saturday,August,6,33,230,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2057,18,8,2024,2024-08-18,Sunday,August,7,33,231,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2058,19,8,2024,2024-08-19,Monday,August,1,34,232,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2059,20,8,2024,2024-08-20,Tuesday,August,2,34,233,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2060,21,8,2024,2024-08-21,Wednesday,August,3,34,234,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2061,22,8,2024,2024-08-22,Thursday,August,4,34,235,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2062,23,8,2024,2024-08-23,Friday,August,5,34,236,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2063,24,8,2024,2024-08-24,Saturday,August,6,34,237,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2064,25,8,2024,2024-08-25,Sunday,August,7,34,238,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2065,26,8,2024,2024-08-26,Monday,August,1,35,239,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2066,27,8,2024,2024-08-27,Tuesday,August,2,35,240,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2067,28,8,2024,2024-08-28,Wednesday,August,3,35,241,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2068,29,8,2024,2024-08-29,Thursday,August,4,35,242,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2069,30,8,2024,2024-08-30,Friday,August,5,35,243,3,2,Q3 2024,H2 2024,2024,3,8,False,True,False,,False,False,False,False,False
2070,31,8,2024,2024-08-31,Saturday,August,6,35,244,3,2,Q3 2024,H2 2024,2024,3,8,True,False,False,,False,False,False,False,False
2071,1,9,2024,2024-09-01,Sunday,September,7,35,245,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2072,2,9,2024,2024-09-02,Monday,September,1,36,246,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2073,3,9,2024,2024-09-03,Tuesday,September,2,36,247,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2074,4,9,2024,2024-09-04,Wednesday,September,3,36,248,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2075,5,9,2024,2024-09-05,Thursday,September,4,36,249,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2076,6,9,2024,2024-09-06,Friday,September,5,36,250,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2077,7,9,2024,2024-09-07,Saturday,September,6,36,251,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2078,8,9,2024,2024-09-08,Sunday,September,7,36,252,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2079,9,9,2024,2024-09-09,Monday,September,1,37,253,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2080,10,9,2024,2024-09-10,Tuesday,September,2,37,254,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2081,11,9,2024,2024-09-11,Wednesday,September,3,37,255,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2082,12,9,2024,2024-09-12,Thursday,September,4,37,256,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2083,13,9,2024,2024-09-13,Friday,September,5,37,257,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2084,14,9,2024,2024-09-14,Saturday,September,6,37,258,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2085,15,9,2024,2024-09-15,Sunday,September,7,37,259,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2086,16,9,2024,2024-09-16,Monday,September,1,38,260,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2087,17,9,2024,2024-09-17,Tuesday,September,2,38,261,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2088,18,9,2024,2024-09-18,Wednesday,September,3,38,262,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2089,19,9,2024,2024-09-19,Thursday,September,4,38,263,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2090,20,9,2024,2024-09-20,Friday,September,5,38,264,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2091,21,9,2024,2024-09-21,Saturday,September,6,38,265,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2092,22,9,2024,2024-09-22,Sunday,September,7,38,266,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2093,23,9,2024,2024-09-23,Monday,September,1,39,267,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2094,24,9,2024,2024-09-24,Tuesday,September,2,39,268,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2095,25,9,2024,2024-09-25,Wednesday,September,3,39,269,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2096,26,9,2024,2024-09-26,Thursday,September,4,39,270,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2097,27,9,2024,2024-09-27,Friday,September,5,39,271,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2098,28,9,2024,2024-09-28,Saturday,September,6,39,272,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2099,29,9,2024,2024-09-29,Sunday,September,7,39,273,3,2,Q3 2024,H2 2024,2024,3,9,True,False,False,,False,False,False,False,False
2100,30,9,2024,2024-09-30,Monday,September,1,40,274,3,2,Q3 2024,H2 2024,2024,3,9,False,True,False,,False,False,False,False,False
2101,1,10,2024,2024-10-01,Tuesday,October,2,40,275,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2102,2,10,2024,2024-10-02,Wednesday,October,3,40,276,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2103,3,10,2024,2024-10-03,Thursday,October,4,40,277,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2104,4,10,2024,2024-10-04,Friday,October,5,40,278,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2105,5,10,2024,2024-10-05,Saturday,October,6,40,279,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2106,6,10,2024,2024-10-06,Sunday,October,7,40,280,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2107,7,10,2024,2024-10-07,Monday,October,1,41,281,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2108,8,10,2024,2024-10-08,Tuesday,October,2,41,282,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2109,9,10,2024,2024-10-09,Wednesday,October,3,41,283,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2110,10,10,2024,2024-10-10,Thursday,October,4,41,284,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2111,11,10,2024,2024-10-11,Friday,October,5,41,285,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2112,12,10,2024,2024-10-12,Saturday,October,6,41,286,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2113,13,10,2024,2024-10-13,Sunday,October,7,41,287,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2114,14,10,2024,2024-10-14,Monday,October,1,42,288,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2115,15,10,2024,2024-10-15,Tuesday,October,2,42,289,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2116,16,10,2024,2024-10-16,Wednesday,October,3,42,290,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2117,17,10,2024,2024-10-17,Thursday,October,4,42,291,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2118,18,10,2024,2024-10-18,Friday,October,5,42,292,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2119,19,10,2024,2024-10-19,Saturday,October,6,42,293,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2120,20,10,2024,2024-10-20,Sunday,October,7,42,294,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2121,21,10,2024,2024-10-21,Monday,October,1,43,295,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2122,22,10,2024,2024-10-22,Tuesday,October,2,43,296,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2123,23,10,2024,2024-10-23,Wednesday,October,3,43,297,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2124,24,10,2024,2024-10-24,Thursday,October,4,43,298,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2125,25,10,2024,2024-10-25,Friday,October,5,43,299,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2126,26,10,2024,2024-10-26,Saturday,October,6,43,300,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2127,27,10,2024,2024-10-27,Sunday,October,7,43,301,4,2,Q4 2024,H2 2024,2024,4,10,True,False,False,,False,False,False,False,False
2128,28,10,2024,2024-10-28,Monday,October,1,44,302,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2129,29,10,2024,2024-10-29,Tuesday,October,2,44,303,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2130,30,10,2024,2024-10-30,Wednesday,October,3,44,304,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2131,31,10,2024,2024-10-31,Thursday,October,4,44,305,4,2,Q4 2024,H2 2024,2024,4,10,False,True,False,,False,False,False,False,False
2132,1,11,2024,2024-11-01,Friday,November,5,44,306,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2133,2,11,2024,2024-11-02,Saturday,November,6,44,307,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2134,3,11,2024,2024-11-03,Sunday,November,7,44,308,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2135,4,11,2024,2024-11-04,Monday,November,1,45,309,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2136,5,11,2024,2024-11-05,Tuesday,November,2,45,310,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2137,6,11,2024,2024-11-06,Wednesday,November,3,45,311,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2138,7,11,2024,2024-11-07,Thursday,November,4,45,312,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2139,8,11,2024,2024-11-08,Friday,November,5,45,313,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2140,9,11,2024,2024-11-09,Saturday,November,6,45,314,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2141,10,11,2024,2024-11-10,Sunday,November,7,45,315,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2142,11,11,2024,2024-11-11,Monday,November,1,46,316,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2143,12,11,2024,2024-11-12,Tuesday,November,2,46,317,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2144,13,11,2024,2024-11-13,Wednesday,November,3,46,318,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2145,14,11,2024,2024-11-14,Thursday,November,4,46,319,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2146,15,11,2024,2024-11-15,Friday,November,5,46,320,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2147,16,11,2024,2024-11-16,Saturday,November,6,46,321,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2148,17,11,2024,2024-11-17,Sunday,November,7,46,322,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2149,18,11,2024,2024-11-18,Monday,November,1,47,323,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2150,19,11,2024,2024-11-19,Tuesday,November,2,47,324,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2151,20,11,2024,2024-11-20,Wednesday,November,3,47,325,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2152,21,11,2024,2024-11-21,Thursday,November,4,47,326,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2153,22,11,2024,2024-11-22,Friday,November,5,47,327,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2154,23,11,2024,2024-11-23,Saturday,November,6,47,328,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2155,24,11,2024,2024-11-24,Sunday,November,7,47,329,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2156,25,11,2024,2024-11-25,Monday,November,1,48,330,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2157,26,11,2024,2024-11-26,Tuesday,November,2,48,331,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2158,27,11,2024,2024-11-27,Wednesday,November,3,48,332,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2159,28,11,2024,2024-11-28,Thursday,November,4,48,333,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2160,29,11,2024,2024-11-29,Friday,November,5,48,334,4,2,Q4 2024,H2 2024,2024,4,11,False,True,False,,False,False,False,False,False
2161,30,11,2024,2024-11-30,Saturday,November,6,48,335,4,2,Q4 2024,H2 2024,2024,4,11,True,False,False,,False,False,False,False,False
2162,1,12,2024,2024-12-01,Sunday,December,7,48,336,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2163,2,12,2024,2024-12-02,Monday,December,1,49,337,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2164,3,12,2024,2024-12-03,Tuesday,December,2,49,338,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2165,4,12,2024,2024-12-04,Wednesday,December,3,49,339,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2166,5,12,2024,2024-12-05,Thursday,December,4,49,340,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2167,6,12,2024,2024-12-06,Friday,December,5,49,341,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2168,7,12,2024,2024-12-07,Saturday,December,6,49,342,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2169,8,12,2024,2024-12-08,Sunday,December,7,49,343,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2170,9,12,2024,2024-12-09,Monday,December,1,50,344,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2171,10,12,2024,2024-12-10,Tuesday,December,2,50,345,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2172,11,12,2024,2024-12-11,Wednesday,December,3,50,346,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2173,12,12,2024,2024-12-12,Thursday,December,4,50,347,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2174,13,12,2024,2024-12-13,Friday,December,5,50,348,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2175,14,12,2024,2024-12-14,Saturday,December,6,50,349,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2176,15,12,2024,2024-12-15,Sunday,December,7,50,350,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2177,16,12,2024,2024-12-16,Monday,December,1,51,351,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2178,17,12,2024,2024-12-17,Tuesday,December,2,51,352,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2179,18,12,2024,2024-12-18,Wednesday,December,3,51,353,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2180,19,12,2024,2024-12-19,Thursday,December,4,51,354,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2181,20,12,2024,2024-12-20,Friday,December,5,51,355,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2182,21,12,2024,2024-12-21,Saturday,December,6,51,356,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2183,22,12,2024,2024-12-22,Sunday,December,7,51,357,4,2,Q4 2024,H2 2024,2024,4,12,True,False,False,,False,False,False,False,False
2184,23,12,2024,2024-12-23,Monday,December,1,52,358,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2185,24,12,2024,2024-12-24,Tuesday,December,2,52,359,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2186,25,12,2024,2024-12-25,Wednesday,December,3,52,360,4,2,Q4 2024,H2 2024,2024,4,12,False,True,True,Christmas,False,False,False,False,False
2187,26,12,2024,2024-12-26,Thursday,December,4,52,361,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
2188,27,12,2024,2024-12-27,Friday,December,5,52,362,4,2,Q4 2024,H2 2024,2024,4,12,False,True,False,,False,False,False,False,False
