id_satisfaction,id_temps,id_canal,id_client,id_produit,note_satisfaction,taux_satisfaction,nombre_avis,nombre_ventes,nps_equivalent,nps_category,nps_score,sentiment_score,sentiment_label,is_verified_purchase,helpful_votes,resolution_time_hours,review_id,review_source,id_satisfaction_category
2376,1615,6,10435,10511,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,36.814934493963875,REV3375,Website,2
2377,1615,9,10435,15423,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,2,16.32396375619613,REV3376,Email Survey,1
2378,1473,7,10437,4496,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV3377,Website,2
2379,1772,6,10442,1697,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3378,Website,4
2380,1599,3,10443,5815,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV3379,Mobile App,3
2381,1599,5,10443,9364,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,9,47.522867323310294,REV3380,Website,3
2382,1599,9,10443,13129,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV3381,Mobile App,2
2383,1452,10,10446,954,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3382,Email Survey,3
2384,1452,6,10446,14608,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3383,Mobile App,4
2385,810,2,10454,799,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,21.119497245944338,REV3384,Phone,3
2386,1807,1,10463,11893,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,6,0.0,REV3385,Email Survey,3
2387,1546,8,10474,1536,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV3386,Email Survey,4
2388,1546,2,10474,14156,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,13.137982529473161,REV3387,Mobile App,4
2389,1500,4,10475,9322,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,4,0.0,REV3388,Email Survey,1
2390,1500,6,10475,8105,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3389,Website,2
2391,1285,6,10485,9705,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,11.9996697195646,REV3390,Mobile App,4
2392,1285,5,10485,14190,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,10,4.8414742303937555,REV3391,Website,3
2393,1243,5,10486,4481,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV3392,Website,4
2394,1794,9,10495,13823,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,3,19.444044108491816,REV3393,Email Survey,4
2395,1794,4,10495,7911,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3394,Website,2
2396,1083,5,10496,2039,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,7,0.0,REV3395,Website,4
2397,1802,5,10504,5798,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,34.98385680141823,REV3396,Email Survey,3
2398,1447,1,10509,4173,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,12.059667945336246,REV3397,Website,4
2399,1795,8,10510,15334,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,45.9276340783526,REV3398,Email Survey,1
2400,1795,1,10510,10057,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,37.55958162331738,REV3399,Email Survey,4
2401,1614,9,10519,9726,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,9,0.0,REV3400,Website,3
2402,1160,10,10520,5923,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV3401,Mobile App,4
2403,1810,7,10524,10205,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,46.986549303122636,REV3402,Phone,1
2404,1245,1,10547,415,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,47.543836363653796,REV3403,Email Survey,3
2405,1840,7,10548,13034,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3404,Email Survey,1
2406,1840,4,10548,13153,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,1,47.29577227369327,REV3405,Phone,3
2407,1840,2,10548,11139,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,2,29.770612643761563,REV3406,Website,4
2408,1579,10,10563,11782,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV3407,Email Survey,3
2409,1579,1,10563,1476,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,1,39.268820525839836,REV3408,Email Survey,4
2410,1579,2,10563,14378,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,7,0.0,REV3409,Website,1
2411,1155,9,10568,8328,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,17.087619958508167,REV3410,Mobile App,3
2412,607,10,10576,6083,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,7,0.0,REV3411,Website,4
2413,1054,2,10585,2681,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV3412,Website,3
2414,1443,10,10587,5745,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,9,33.51227546219315,REV3413,Mobile App,4
2415,959,6,10594,14274,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,42.2193501170493,REV3414,Mobile App,3
2416,1528,8,10602,3817,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV3415,Email Survey,4
2417,1528,3,10602,13220,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3416,Email Survey,4
2418,1783,4,10606,11696,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3417,Email Survey,1
2419,1378,8,10613,11014,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,13,0.0,REV3418,Website,4
2420,1378,3,10613,5759,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,31.64365167956236,REV3419,Website,2
2421,1378,6,10613,10560,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,4,29.62165094901034,REV3420,Email Survey,3
2422,1668,5,10620,9755,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,0,0.0,REV3421,Website,3
2423,1668,1,10620,8598,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,8,0.0,REV3422,Phone,1
2424,1104,8,10621,4921,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3423,Website,2
2425,1018,10,10634,6813,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3424,Phone,4
2426,1818,7,10650,12908,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,43.91200000433242,REV3425,Website,3
2427,539,1,10653,6662,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV3426,Website,3
2428,1591,3,10677,6535,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV3427,Website,4
2429,1826,7,10679,907,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,2,45.31015183958305,REV3428,Email Survey,2
2430,1692,10,10689,14754,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,46.10914736565222,REV3429,Email Survey,3
2431,1692,6,10689,13355,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,8,9.931525009416108,REV3430,Mobile App,2
2432,1675,9,10690,7870,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,7,21.85410798505997,REV3431,Website,1
2433,1707,8,10695,7018,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3432,Email Survey,1
2434,1707,7,10695,15890,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,38.16460867874759,REV3433,Email Survey,2
2435,1282,3,10714,7868,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV3434,Website,1
2436,1282,10,10714,13019,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,23.054549852152196,REV3435,Phone,2
2437,1828,5,10715,2195,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,32.756020361616905,REV3436,Website,4
2438,1328,7,10729,14555,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3437,Email Survey,3
2439,631,9,10731,6025,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3438,Email Survey,1
2440,1682,2,10736,538,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,8,8.352040331043376,REV3439,Website,2
2441,1682,4,10736,9631,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,34.46363981821038,REV3440,Website,2
2442,1771,8,10739,2083,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,8.470515160040062,REV3441,Email Survey,2
2443,1705,2,10742,1141,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,31.726037117480995,REV3442,Website,3
2444,1693,6,10763,12615,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,10,0.0,REV3443,Website,3
2445,776,3,10768,9862,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,3.6528518754673596,REV3444,Website,3
2446,680,6,10775,3471,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3445,Email Survey,1
2447,1046,2,10778,2196,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3446,Email Survey,3
2448,1176,9,10785,2672,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,47.718762623392124,REV3447,Website,2
2449,1353,8,10785,15301,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,13.018428485341339,REV3448,Website,3
2450,1293,4,10793,9172,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,47.00277730614317,REV3449,Email Survey,1
2451,1293,2,10793,199,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,18.11829966620066,REV3450,Email Survey,3
2452,1582,10,10803,4222,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,46.1205157019461,REV3451,Phone,2
2453,631,1,10807,1864,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3452,Website,4
2454,652,2,10810,7186,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,7.71618697636625,REV3453,Mobile App,1
2455,345,7,10812,1000,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,39.94980381125573,REV3454,Website,2
2456,1617,9,10815,4612,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3455,Website,3
2457,1617,3,10815,7844,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3456,Email Survey,1
2458,639,8,10821,5376,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3457,Mobile App,1
2459,1563,10,10844,10881,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV3458,Website,2
2460,1709,7,10844,12632,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,38.55170725212884,REV3459,Phone,1
2461,1709,4,10844,8485,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,15.231325961236186,REV3460,Website,1
2462,1541,8,10860,13266,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,35.42137766828081,REV3461,Website,4
2463,1541,9,10860,1406,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV3462,Website,1
2464,1356,5,10864,15224,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV3463,Email Survey,4
2465,1771,10,10867,8367,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,4,30.275288956095963,REV3464,Website,2
2466,1524,3,10867,10782,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV3465,Website,3
2467,1715,6,10872,9270,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,43.04432371924688,REV3466,Website,2
2468,1565,3,10887,10656,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3467,Email Survey,4
2469,385,5,10899,10727,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,4,0.0,REV3468,Website,3
2470,992,1,10910,13522,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,1,12.382945050905311,REV3469,Website,3
2471,1223,7,10912,681,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3470,Website,1
2472,1626,5,10913,7461,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,46.44964663436424,REV3471,Website,1
2473,1608,4,10914,4149,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3472,Email Survey,3
2474,1776,4,10915,8212,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV3473,Website,3
2475,1653,2,10916,6629,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,9,0.0,REV3474,Email Survey,1
2476,1615,8,10932,2434,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV3475,Website,4
2477,1643,2,10940,4905,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,10,39.30645130995864,REV3476,Email Survey,3
2478,1798,8,10942,1446,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,2,0.0,REV3477,Email Survey,3
2479,1513,9,10957,12742,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,43.83333044159048,REV3478,Website,3
2480,1513,3,10957,12855,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,8,3.8835330099069205,REV3479,Website,3
2481,1304,1,10964,11760,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,21.93747300583254,REV3480,Website,3
2482,1175,2,10980,13093,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,8,0.0,REV3481,Website,1
2483,872,10,10981,1608,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3482,Website,4
2484,1171,3,10983,1070,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,9,13.931727277462823,REV3483,Website,1
2485,795,4,10985,1424,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,8,0.0,REV3484,Email Survey,2
2486,1233,9,10986,14093,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,1,0.0,REV3485,Website,3
2487,1233,3,10986,3951,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3486,Website,2
2488,1046,9,10986,242,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV3487,Website,2
2489,1046,8,10986,1657,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV3488,Mobile App,1
2490,1476,8,10994,9188,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,4.72200532368044,REV3489,Website,4
2491,1673,7,10995,11778,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,21.434973889588584,REV3490,Website,3
2492,1595,9,11009,12260,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,9.29025891401921,REV3491,Email Survey,2
2493,585,2,11041,1140,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV3492,Website,2
2494,897,3,11041,7345,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3493,Phone,2
2495,1145,6,11048,9182,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3494,Phone,1
2496,1145,1,11048,14776,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV3495,Website,4
2497,1145,4,11048,1175,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,9,0.0,REV3496,Phone,3
2498,1585,8,11067,9255,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,1,44.9491886951186,REV3497,Email Survey,3
2499,1585,8,11067,1515,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV3498,Website,1
2500,1596,9,11078,8840,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,6,0.0,REV3499,Phone,4
2501,1596,7,11078,930,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,9,44.63729145965586,REV3500,Phone,3
2502,1136,8,11079,10143,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3501,Website,1
2503,1738,1,11081,737,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV3502,Email Survey,3
2504,1699,8,11087,1547,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,3,37.21319338527173,REV3503,Phone,2
2505,1699,7,11087,6198,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3504,Email Survey,3
2506,1189,3,11088,1466,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,33.35473851178277,REV3505,Website,2
2507,811,6,11089,11166,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,27.35304074859923,REV3506,Website,4
2508,1723,7,11089,8164,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV3507,Mobile App,4
2509,471,3,11089,12275,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,14.411571515630188,REV3508,Email Survey,3
2510,1669,3,11098,7811,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,5,9.269389381026977,REV3509,Email Survey,2
2511,1826,4,11103,6987,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV3510,Mobile App,4
2512,1826,6,11103,2719,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,7,28.11412544941722,REV3511,Website,3
2513,1827,2,11111,1381,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3512,Website,2
2514,941,6,11118,13886,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,33.12070886685015,REV3513,Email Survey,4
2515,672,6,11127,11873,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,2,0.0,REV3514,Website,4
2516,1754,8,11128,12097,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,8,31.6368638505039,REV3515,Email Survey,3
2517,1671,5,11134,14111,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,4,0.0,REV3516,Phone,1
2518,882,10,11149,9471,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,5,2.2077941957668195,REV3517,Website,4
2519,882,2,11149,14770,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV3518,Phone,3
2520,882,3,11149,4226,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,43.680812936019485,REV3519,Mobile App,2
2521,882,10,11149,1748,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,27.67976783843462,REV3520,Mobile App,4
2522,1086,6,11155,6418,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3521,Email Survey,4
2523,1086,7,11155,9797,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,2,0.0,REV3522,Phone,1
2524,1725,10,11162,9196,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,1,34.36438850045537,REV3523,Email Survey,4
2525,1725,9,11162,6655,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,4,0.0,REV3524,Phone,4
2526,1311,9,11165,8951,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,4,0.0,REV3525,Website,1
2527,1250,4,11169,10197,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3526,Website,2
2528,1834,10,11182,320,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV3527,Website,1
2529,1356,9,11195,2728,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV3528,Website,4
2530,1801,9,11197,4011,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,45.997492162956014,REV3529,Email Survey,2
2531,545,3,11209,13476,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,6.8955192179521125,REV3530,Website,1
2532,1822,1,11215,14293,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV3531,Email Survey,3
2533,1822,1,11215,5914,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,5,0.0,REV3532,Mobile App,2
2534,212,4,11216,14421,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV3533,Website,1
2535,212,7,11216,907,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV3534,Phone,1
2536,212,5,11216,8149,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV3535,Website,2
2537,1667,5,11228,1882,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,46.11498087324742,REV3536,Email Survey,2
2538,1742,5,11232,3505,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3537,Website,2
2539,184,6,11235,5916,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV3538,Website,4
2540,1539,9,11236,11663,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3539,Email Survey,4
2541,1539,2,11236,5299,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,0,20.118546874185803,REV3540,Email Survey,1
2542,603,5,11249,1681,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3541,Email Survey,1
2543,603,8,11249,7123,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3542,Mobile App,3
2544,603,9,11249,9259,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,6,0.0,REV3543,Website,2
2545,1664,1,11252,2732,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,7,0.0,REV3544,Website,3
2546,1664,2,11252,14386,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV3545,Email Survey,2
2547,1838,3,11254,12400,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,8.693321357826903,REV3546,Website,1
2548,1838,9,11254,11128,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,8,0.0,REV3547,Email Survey,4
2549,1838,8,11254,14460,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3548,Phone,2
2550,1013,8,11261,2719,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,27.192876111208783,REV3549,Email Survey,4
2551,451,9,11261,316,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,1,24.0887018316974,REV3550,Email Survey,3
2552,1192,1,11263,1612,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV3551,Email Survey,3
2553,859,8,11268,15044,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3552,Website,4
2554,859,7,11268,55,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,24.17215389674121,REV3553,Email Survey,1
2555,1533,10,11274,15429,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,27.348528380622646,REV3554,Website,3
2556,587,8,11278,13020,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,3,0.0,REV3555,Website,4
2557,923,10,11278,2225,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,1,0.0,REV3556,Email Survey,3
2558,1774,8,11280,5272,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV3557,Phone,1
2559,1453,9,11287,11232,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,37.83003605564246,REV3558,Website,3
2560,1316,10,11299,12380,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV3559,Email Survey,1
2561,1116,7,11306,14860,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV3560,Email Survey,1
2562,1116,8,11306,10395,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,41.11460897477911,REV3561,Mobile App,3
2563,1116,3,11306,4308,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV3562,Website,4
2564,1116,9,11306,4740,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV3563,Phone,1
2565,1143,4,11308,1624,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV3564,Phone,2
2566,1143,1,11308,900,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV3565,Website,1
2567,1171,6,11311,12613,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,5,0.0,REV3566,Website,3
2568,1171,1,11311,10485,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3567,Website,2
2569,1171,3,11311,12769,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,1,24.008838909301275,REV3568,Website,4
2570,1673,6,11312,59,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,16.82711778717139,REV3569,Website,2
2571,1673,5,11312,4617,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,2.5225217601259944,REV3570,Phone,2
2572,1434,6,11343,8710,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV3571,Website,2
2573,1704,7,11354,1638,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3572,Website,4
2574,1704,6,11354,10287,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,5,0.0,REV3573,Phone,4
2575,1704,10,11354,3064,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,1,12.39819476651686,REV3574,Email Survey,4
2576,1695,1,11355,5663,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,8,33.87260326733639,REV3575,Website,1
2577,981,3,11358,9352,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV3576,Website,4
2578,981,9,11358,9190,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,5,21.275481424118304,REV3577,Email Survey,1
2579,981,6,11358,14056,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV3578,Website,1
2580,981,5,11358,3874,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,3,0.0,REV3579,Website,4
2581,1191,3,11366,5202,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV3580,Website,3
2582,1200,7,11372,6446,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,3,0.0,REV3581,Website,4
2583,1200,10,11372,8651,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV3582,Website,4
2584,585,4,11372,12308,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,8,12.182539360407219,REV3583,Website,3
2585,1775,6,11377,13200,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV3584,Website,2
2586,1775,5,11377,2942,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,31.582882250716168,REV3585,Email Survey,3
2587,1775,4,11377,4361,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,2,31.139043462092847,REV3586,Email Survey,1
2588,1775,9,11377,4773,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV3587,Email Survey,1
2589,1809,5,11385,3662,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV3588,Email Survey,1
