id_fact_livraison,id_temps,id_livraison,id_region,id_client
3137,1782,5,3972,20495
3138,1234,14,3400,20497
3139,1301,23,7829,20499
3140,1834,14,6923,20507
3141,1628,18,945,20540
3142,956,5,1513,20569
3143,624,4,4057,20571
3144,828,15,6954,20595
3145,1375,4,6954,20595
3146,1448,20,1554,20597
3147,1291,12,256,20600
3148,1738,12,168,20601
3149,1825,7,3860,20602
3150,1566,11,7463,20607
3151,1240,14,5299,20610
3152,850,2,6847,20619
3153,1354,8,3120,20630
3154,1823,8,3120,20630
3155,471,3,5136,20631
3156,1544,19,2471,20634
3157,1341,1,6262,20642
3158,1458,8,6262,20642
3159,1642,14,7508,20647
3160,1691,24,3474,20653
3161,466,25,7447,20663
3162,1737,18,7447,20663
3163,1513,19,86,20665
3164,1614,2,7793,20675
3165,1581,1,2058,20676
3166,1806,24,274,20687
3167,886,8,3959,20697
3168,1399,2,7447,20702
3169,1715,3,275,20719
3170,1633,2,802,20730
3171,1678,5,8999,20737
3172,1718,15,2086,20739
3173,1689,6,8908,20743
3174,1319,10,78,20752
3175,1788,2,8331,20759
3176,1445,11,2067,20762
3177,936,12,7093,20766
3178,1745,20,2337,20796
3179,878,21,7683,20798
3180,1699,8,5674,20805
3181,575,10,7694,20822
3182,1179,5,5512,20827
3183,964,20,5512,20827
3184,1187,13,8898,20834
3185,1418,16,3471,20852
3186,1711,22,4312,20872
3187,144,4,8735,20884
3188,900,22,680,20891
3189,899,3,4331,20896
3190,1763,3,833,20900
3191,682,9,6500,20902
3192,1050,18,803,20907
3193,1117,7,4404,20909
3194,1317,16,7447,20939
3195,1085,23,829,20953
3196,996,24,7643,20958
3197,1770,12,7643,20958
3198,1058,8,3747,20959
3199,1695,15,4164,20960
3200,1575,23,3554,20963
3201,1393,10,3554,20963
3202,1607,12,2260,20966
3203,1316,25,8769,20970
3204,1590,18,1633,20974
3205,1603,10,4343,20991
3206,1609,21,7209,21011
3207,1743,8,3502,21014
3208,1836,17,4162,21017
3209,1720,9,1337,21027
3210,1710,11,1337,21027
3211,1833,23,7482,21044
3212,1364,18,3764,21045
3213,790,17,3768,21047
3214,1842,4,3563,21061
3215,1265,2,7655,21073
3216,1612,12,7655,21073
3217,1374,14,3550,21084
3218,1734,23,2102,21088
3219,1646,20,2102,21088
3220,1311,16,2102,21088
3221,1379,9,6699,21101
3222,1435,3,1101,21110
3223,1111,7,6916,21111
3224,1744,5,7587,21113
3225,1593,17,8074,21114
3226,1797,8,6771,21121
3227,1801,10,1971,21122
3228,1405,24,8678,21123
3229,928,18,7791,21129
3230,1306,7,7791,21129
3231,1620,4,8242,21144
3232,1040,12,5512,21148
3233,405,24,4677,21155
3234,262,5,7832,21165
3235,1422,2,8150,21167
3236,1197,8,675,21172
3237,1767,23,5922,21178
3238,1526,15,7790,21181
3239,1421,21,4186,21184
3240,1469,25,5622,21189
3241,1494,15,4354,21200
3242,1158,4,4354,21200
3243,1799,1,6542,21210
3244,890,16,7447,21215
3245,1597,2,4818,21221
3246,1718,9,4818,21221
3247,1418,9,4818,21221
3248,1563,19,7668,21228
3249,1494,13,2194,21231
3250,1789,10,1769,21258
3251,1514,3,7798,21292
3252,1500,2,4525,21304
3253,1136,9,1971,21316
3254,1227,20,1971,21316
3255,1352,13,7576,21324
3256,1407,16,6028,21330
3257,1812,1,9125,21332
3258,661,13,8131,21334
3259,1315,13,401,21348
3260,1347,15,5291,21359
3261,1284,2,5291,21359
3262,1760,8,5291,21359
3263,1131,7,9106,21369
3264,1831,13,3440,21385
3265,1580,6,613,21387
3266,1586,22,613,21387
3267,1421,14,8957,21388
3268,1458,18,3252,21397
3269,1052,2,4015,21412
3270,1671,22,3419,21419
3271,1424,10,4662,21425
3272,1708,2,3719,21426
3273,1680,18,3246,21430
3274,1823,25,4799,21448
3275,1716,12,6513,21455
3276,1338,1,252,21456
3277,1502,20,1026,21463
3278,1001,25,8235,21464
3279,1725,11,4617,21471
3280,1807,9,4617,21471
3281,1802,25,1487,21475
3282,1701,19,6868,21486
3283,999,7,4204,21489
3284,1670,25,4204,21489
3285,1418,1,1630,21490
3286,618,11,4033,21494
3287,1818,24,3786,21512
3288,1834,20,80,21515
3289,1207,14,8331,21518
3290,713,14,3471,21521
3291,1769,24,7790,21528
3292,1400,24,7421,21534
3293,1517,25,7242,21542
3294,1812,2,4545,21558
3295,1422,4,4168,21577
3296,1823,18,8856,21586
3297,1776,13,5503,21596
3298,651,24,3647,21606
3299,1841,22,7447,21622
3300,1487,10,7149,21627
3301,1386,18,7149,21627
3302,1666,15,4999,21632
3303,1602,14,300,21633
3304,1670,19,300,21633
3305,1235,24,7752,21634
3306,1552,19,7790,21635
3307,1212,25,2074,21645
3308,1341,17,6502,21651
3309,1581,9,3741,21653
3310,1299,6,3118,21664
3311,750,13,3118,21664
3312,1796,15,1323,21673
3313,1367,24,6912,21679
3314,1684,8,4250,21694
3315,809,5,7353,21704
3316,1811,1,7379,21708
3317,1729,9,6986,21709
3318,922,22,7561,21712
3319,1813,9,3541,21715
3320,1783,3,7614,21722
3321,1166,8,241,21723
3322,625,25,8420,21730
3323,1722,18,7502,21731
3324,1056,10,1419,21732
3325,1743,11,7985,21753
3326,1393,19,147,21758
3327,1618,13,147,21758
3328,1775,2,9183,21761
3329,1830,20,8794,21770
3330,951,9,6531,21772
3331,1688,12,5830,21781
3332,1792,9,5830,21781
3333,1639,22,5830,21781
3334,1419,9,1495,21784
3335,1105,21,5674,21788
3336,986,25,2029,21798
3337,1241,20,8145,21803
3338,1841,1,5632,21821
3339,1785,4,3078,21828
3340,1264,10,263,21831
3341,1495,19,263,21831
3342,393,22,1060,21835
3343,1592,11,2078,21844
3344,1448,9,7569,21853
3345,1197,6,2084,21854
3346,1081,15,7654,21856
3347,568,15,5324,21868
3348,869,1,3770,21872
3349,1820,15,8152,21880
3350,1431,1,6485,21886
3351,932,15,4981,21927
3352,1357,2,817,21932
3353,447,12,4206,21933
3354,1842,16,9041,21939
3355,1807,21,9041,21939
3356,1644,18,5382,21955
3357,1834,7,80,21956
3358,1714,14,80,21956
3359,1659,2,3737,21958
3360,888,19,3538,21960
3361,1202,3,3503,21965
3362,1193,9,3503,21965
3363,1161,20,9058,21966
3364,1775,18,6843,21975
3365,732,11,6843,21975
3366,1084,3,1281,21984
3367,1495,15,7243,21986
3368,1505,6,7586,21994
3369,1593,9,8905,21998
3370,1837,25,7019,22002
3371,1633,9,7398,22004
3372,1385,9,7828,22011
3373,550,16,7241,22019
3374,466,5,7241,22019
3375,1344,8,343,22024
3376,1714,21,652,22029
3377,1601,6,1670,22036
3378,1692,5,1670,22036
3379,1668,20,622,22040
3380,1799,21,6803,22041
3381,729,2,3811,22045
3382,1460,8,8331,22046
3383,1463,4,5308,22047
3384,1047,21,8235,22053
3385,1763,2,3705,22066
3386,1365,6,7790,22070
3387,1509,22,8040,22081
3388,1343,17,8403,22083
3389,1711,15,5512,22085
3390,1450,19,8235,22089
3391,1762,11,4349,22091
3392,853,2,6295,22096
3393,1531,18,7662,22097
3394,1528,23,4730,22102
3395,1525,8,5592,22104
3396,1603,2,5592,22104
3397,1824,23,1435,22107
3398,1807,9,3992,22112
3399,1837,9,8280,22129
3400,449,1,371,22138
3401,1264,22,5512,22146
3402,786,12,5512,22146
3403,546,18,7242,22153
3404,1530,23,278,22156
3405,1427,2,5990,22157
3406,1136,20,8900,22160
3407,1722,8,1165,22168
3408,1672,12,1165,22168
3409,1389,4,5168,22174
3410,1216,3,4909,22180
3411,1813,17,2638,22224
3412,873,15,5137,22233
3413,1728,4,1036,22251
3414,1638,17,3409,22275
3415,1605,3,4460,22277
3416,1326,8,1130,22289
3417,1187,7,8094,22296
3418,1519,11,4423,22312
3419,905,19,7609,22315
3420,1629,12,3723,22323
3421,1833,22,3526,22324
3422,1692,14,3542,22325
3423,1840,3,4595,22331
3424,1806,21,5382,22343
3425,1157,14,3417,22344
3426,1593,10,8331,22345
3427,1766,5,8235,22359
3428,1790,1,4346,22366
3429,1756,11,1776,22368
3430,821,20,7465,22385
3431,1772,12,7644,22418
3432,1697,11,7644,22418
3433,1014,14,3395,22441
3434,1063,21,3395,22441
3435,1752,12,5970,22448
3436,1653,16,6390,22449
3437,1557,10,6390,22449
3438,1433,20,4897,22451
3439,1746,1,258,22452
3440,1767,6,140,22457
3441,1284,12,3409,22458
3442,1840,2,7242,22460
3443,1674,10,8074,22465
3444,1013,5,3860,22472
3445,1841,19,5774,22475
3446,1659,1,2358,22476
3447,1762,4,265,22478
3448,1264,20,1971,22481
3449,1608,7,2494,22484
3450,1663,11,2494,22484
3451,1646,17,1862,22487
3452,1724,23,7828,22495
3453,827,25,7891,22509
3454,1627,24,7531,22511
3455,1159,17,7793,22513
3456,562,19,1413,22515
3457,1281,23,588,22520
3458,1823,12,3130,22521
3459,1462,7,5186,22522
3460,1184,13,4186,22531
3461,1794,19,4250,22535
3462,1619,2,1356,22547
3463,1430,22,1356,22547
3464,1534,24,4365,22551
3465,1153,5,6851,22554
3466,1760,13,8943,22561
3467,1799,25,6517,22576
3468,1646,21,6839,22578
3469,991,3,3414,22582
3470,1309,3,8750,22594
3471,1455,8,1971,22598
3472,1735,19,6010,22602
3473,1739,17,8397,22604
3474,1838,19,7447,22605
3475,1788,21,7884,22606
3476,1794,18,7884,22606
3477,1522,24,545,22607
3478,1776,14,7565,22609
3479,1700,18,4596,22614
3480,1223,24,8937,22616
3481,1518,4,2876,22624
3482,813,17,6132,22629
3483,653,2,3808,22633
3484,1557,20,1266,22648
3485,1813,16,8235,22651
3486,1824,22,3519,22655
3487,178,17,5634,22669
3488,638,17,2531,22684
3489,1624,15,7848,22710
3490,1810,11,8042,22718
3491,1571,9,3541,22720
3492,886,7,1126,22725
3493,713,19,1126,22725
3494,1811,10,7790,22737
3495,1473,8,6292,22746
3496,1427,11,6292,22746
3497,1840,8,8916,22748
3498,1720,25,6545,22759
3499,1402,12,4391,22785
3500,600,8,7561,22806
3501,1243,15,2572,22812
3502,1760,11,7447,22822
3503,1008,24,3580,22826
3504,1546,4,7615,22832
3505,855,23,2277,22842
3506,1487,8,7555,22847
3507,1829,15,3057,22863
3508,1016,24,2577,22877
3509,1842,14,3789,22880
3510,1142,12,4816,22881
3511,1499,3,3410,22883
3512,1617,12,5987,22884
3513,1532,18,6881,22885
3514,952,17,8952,22899
3515,1088,3,8952,22899
3516,499,12,7503,22907
3517,1259,21,8812,22913
3518,1752,16,8235,22916
3519,1837,20,3542,22925
3520,1315,8,1133,22935
3521,1099,15,3437,22941
3522,1835,14,1252,22949
3523,1814,8,324,22952
3524,1750,19,3740,22976
3525,881,5,4686,22977
3526,1710,18,8905,22978
3527,1372,8,8331,22994
3528,413,25,4615,22999
3529,1351,14,7567,23000
3530,1598,22,5023,23001
3531,1632,19,1144,23005
3532,53,22,6534,23007
3533,1719,5,2406,23018
3534,1194,20,1011,23019
3535,1819,9,76,23023
3536,1253,10,4241,23024
3537,1782,11,4334,23028
3538,1605,11,7506,23032
3539,1617,4,3451,23035
3540,1258,3,2074,23036
3541,1809,14,7865,23037
3542,1746,14,3557,23038
3543,1616,17,3398,23040
3544,1403,5,7570,23041
3545,661,19,4780,23044
3546,1611,16,3472,23046
3547,1531,21,7790,23050
3548,1553,25,7790,23050
3549,1519,7,4542,23056
3550,1612,6,2307,23072
3551,619,15,819,23076
3552,990,1,1635,23078
3553,1364,6,5512,23080
3554,1830,4,3759,23082
3555,1841,14,6034,23088
3556,1841,9,7646,23093
3557,1766,25,2444,23114
3558,744,18,2058,23122
3559,1664,23,7960,23131
3560,1473,16,8326,23138
3561,1679,24,3441,23151
3562,1244,4,1142,23152
3563,1405,5,1199,23154
3564,1668,2,1763,23157
3565,1340,14,4750,23158
3566,694,1,3419,23169
3567,1211,23,4101,23171
3568,1768,6,8936,23182
3569,1317,3,1812,23185
3570,1843,5,3265,23209
3571,1364,17,4389,23219
3572,1842,17,7477,23241
3573,1309,13,652,23242
3574,1843,14,4267,23246
3575,1842,12,7563,23255
3576,1685,5,7447,23261
3577,1664,13,3517,23266
3578,1826,23,5168,23268
3579,1678,18,1180,23269
3580,1104,8,1180,23269
3581,1680,23,7657,23303
3582,1708,10,7477,23312
3583,793,4,4002,23318
3584,1686,11,3858,23339
3585,1608,11,7572,23340
3586,1623,19,4241,23346
3587,1450,20,7824,23367
3588,1579,20,7824,23367
3589,1246,4,7824,23367
3590,1277,24,3545,23373
3591,886,2,1658,23375
3592,1522,3,3147,23379
3593,1596,24,1068,23394
3594,1827,12,3095,23398
3595,1188,15,3404,23401
3596,1831,14,5996,23412
3597,1335,21,4638,23467
3598,738,15,4994,23469
3599,479,24,8235,23470
3600,1252,14,2075,23471
3601,1547,10,3964,23485
3602,1636,25,3433,23505
3603,1679,16,2818,23509
3604,392,23,6754,23517
3605,1555,5,1781,23543
3606,1829,24,6574,23550
3607,1825,6,7547,23552
3608,1518,24,2721,23559
3609,1336,25,3117,23568
3610,1429,19,7368,23571
3611,1724,17,4057,23575
3612,1386,3,6394,23579
3613,1394,5,4057,23585
3614,1385,1,6075,23605
3615,1307,19,6973,23616
3616,1788,19,1793,23620
3617,1699,12,1208,23622
3618,131,22,3171,23626
3619,1678,21,6945,23633
3620,1611,15,6281,23635
3621,1172,13,7832,23643
3622,1303,11,7832,23643
3623,1503,15,7832,23643
3624,746,6,3807,23645
3625,1609,17,371,23653
3626,1748,24,7980,23665
3627,1247,19,3727,23667
3628,1241,9,3408,23670
3629,1410,25,5512,23698
3630,891,4,5512,23698
3631,1829,8,7484,23699
3632,1150,10,3441,23708
3633,577,16,7448,23712
3634,708,11,349,23718
3635,1838,2,4186,23720
3636,1111,19,1971,23721
3637,1192,17,1971,23721
3638,1141,17,2421,23746
3639,1368,19,807,23756
3640,1838,17,7850,23779
3641,1679,14,4969,23782
3642,492,10,1971,23785
3643,1683,11,1971,23785
3644,1601,13,8712,23786
3645,1354,11,7008,23788
3646,1474,25,3584,23796
3647,1681,6,3514,23810
3648,1830,5,2476,23813
3649,1732,2,7567,23818
3650,1709,24,7567,23818
3651,1449,24,7395,23819
3652,1841,7,8865,23825
3653,1446,14,6110,23826
3654,1467,17,4912,23843
3655,1604,9,4154,23886
3656,1611,19,4242,23888
3657,908,20,3546,23890
3658,1729,11,5327,23897
3659,1838,4,650,23941
3660,1636,12,759,23950
3661,467,10,1452,23953
3662,265,6,3249,23955
3663,481,4,1795,23956
3664,1393,10,2313,23969
3665,1609,9,8094,23976
3666,998,16,3724,23979
3667,762,15,1738,23993
3668,1090,8,2678,23997
3669,718,6,1971,24002
3670,1209,10,3775,24013
3671,1657,9,2282,24023
3672,1442,20,6550,24029
3673,925,25,668,24034
3674,1753,4,8768,24044
3675,1607,8,8768,24044
3676,817,22,4017,24049
3677,1839,9,7790,24051
3678,556,5,6500,24054
3679,974,4,5766,24059
3680,1688,7,32,24061
3681,997,18,7613,24062
3682,1042,17,6702,24071
3683,829,25,6702,24071
3684,1828,6,6574,24086
3685,1805,1,3541,24089
3686,1749,20,6602,24094
3687,751,2,7592,24103
3688,1437,18,6294,24107
3689,1583,18,1055,24113
3690,1698,7,3170,24120
3691,1573,1,7885,24126
3692,1526,16,5512,24132
3693,1802,1,2367,24144
3694,1700,12,6582,24147
3695,1515,7,8694,24148
3696,1825,10,8694,24148
3697,1679,19,7501,24151
3698,1688,14,847,24155
3699,1484,24,314,24156
3700,909,15,308,24160
3701,1835,17,1595,24162
3702,1806,5,1337,24163
3703,1647,15,3726,24167
3704,840,10,5010,24172
3705,1787,4,6771,24187
3706,1807,23,6363,24191
3707,1484,23,6363,24191
3708,1077,4,741,24192
3709,941,15,4371,24195
3710,886,14,7756,24198
3711,1445,16,5729,24199
3712,1313,9,6350,24203
3713,1205,3,6350,24203
3714,1365,5,3432,24214
3715,342,9,1738,24217
3716,278,24,1738,24217
3717,1415,22,3104,24218
3718,1606,4,3104,24218
3719,1765,12,759,24219
3720,1555,3,7790,24223
3721,1387,24,7790,24228
3722,1531,8,76,24230
3723,736,24,4163,24234
3724,903,3,4163,24234
3725,1790,11,5543,24238
3726,1837,6,7447,24244
3727,1818,17,7447,24244
3728,611,11,5552,24250
3729,1484,9,6565,24269
3730,1665,15,7547,24273
3731,791,21,7186,24276
3732,857,24,7629,24280
3733,1722,17,8094,24281
3734,1755,22,2368,24282
3735,1608,25,5275,24302
3736,1843,3,7581,24305
3737,1843,23,7581,24305
3738,1371,23,7615,24316
3739,1333,11,8006,24329
3740,1781,2,5390,24334
3741,1667,14,1026,24339
3742,1737,4,1026,24339
3743,789,23,3578,24342
3744,1635,17,3578,24342
3745,1007,11,1907,24346
3746,880,7,3465,24349
3747,1834,18,8191,24358
3748,996,22,6158,24362
3749,1634,21,6158,24362
3750,1104,2,3025,24372
3751,1722,21,3502,24374
3752,1488,21,7239,24377
3753,1840,1,8871,24391
3754,1490,8,3470,24396
3755,1358,5,3735,24408
3756,1169,19,4387,24413
3757,1644,13,7790,24416
3758,1692,8,6842,24420
3759,923,22,4745,24423
3760,1699,7,3584,24451
3761,1077,9,36,24452
3762,1734,16,6912,24462
3763,1325,5,4768,24473
3764,1839,16,4768,24473
3765,1547,6,8937,24477
3766,1574,24,4186,24486
3767,1730,16,8235,24490
3768,551,10,5512,24510
3769,1469,5,7517,24511
3770,1466,7,6574,24513
3771,1436,21,7569,24522
3772,1843,3,3443,24525
3773,1808,17,6673,24529
3774,1277,24,3545,24537
3775,1332,24,8235,24539
3776,1380,7,8235,24539
3777,1251,1,3820,24555
3778,1788,14,254,24558
3779,1677,3,254,24558
3780,1690,16,3208,24566
3781,1668,18,3208,24566
3782,222,20,4523,24570
3783,763,7,8237,24571
3784,1664,23,2675,24576
3785,1548,6,6539,24589
3786,1818,2,4741,24593
3787,1305,14,7447,24596
3788,880,23,7804,24598
3789,739,9,73,24609
3790,1450,20,7041,24631
3791,1154,13,3202,24648
3792,1381,21,6098,24654
3793,1810,19,817,24656
3794,595,8,8854,24662
3795,1376,21,4325,24663
3796,1134,12,6021,24667
3797,1806,16,7643,24670
3798,1326,17,652,24674
3799,1481,22,7665,24677
3800,842,6,3443,24685
3801,1444,10,2074,24692
3802,1774,8,62,24695
3803,1316,10,3558,24702
3804,1594,22,3468,24705
3805,1699,16,8290,24708
3806,1821,16,1971,24724
3807,1771,21,1655,24729
3808,539,13,3802,24732
3809,1345,20,4211,24733
3810,1355,12,4774,24744
3811,1595,18,6860,24747
3812,1809,16,6789,24753
3813,1827,10,3559,24765
3814,1026,4,1369,24773
3815,1785,8,2860,24781
3816,974,4,3828,24788
3817,1628,25,5186,24800
3818,1219,25,447,24802
3819,1494,10,447,24802
3820,1829,14,3813,24804
3821,328,15,7078,24805
3822,492,11,7078,24805
3823,944,8,9041,24806
3824,440,22,1235,24814
3825,1369,14,3733,24816
3826,1368,4,1761,24819
3827,1651,6,3088,24851
3828,1631,15,7805,24860
3829,1206,11,8031,24867
3830,1645,22,6724,24871
3831,1783,4,825,24879
3832,1297,12,5735,24883
3833,1643,23,7470,24914
3834,1482,13,1252,24921
3835,1291,23,3421,24930
3836,1706,5,4492,24936
3837,1744,25,4057,24953
3838,1086,16,5009,24957
3839,1455,16,4596,24959
3840,1541,20,844,24963
3841,1805,14,8858,24965
3842,1497,22,4533,24987
3843,1328,8,4015,24996
3844,1684,1,817,24997
3845,1191,10,817,24997
3846,1548,9,817,24997
3847,1151,17,3419,25008
3848,830,7,3556,25014
3849,740,14,7273,25021
3850,1502,2,3737,25025
3851,868,18,4727,25026
3852,989,25,4659,25027
3853,1508,11,3512,25034
3854,1510,9,7477,25035
3855,207,22,2161,25038
3856,1663,11,7979,25039
3857,1451,14,7979,25039
3858,1841,13,7592,25049
3859,1562,15,3822,25056
3860,1716,14,5697,25073
3861,1775,13,5697,25073
3862,1824,9,5382,25075
3863,1712,2,7663,25094
3864,1421,9,7447,25106
3865,287,16,3408,25114
3866,787,24,1573,25116
3867,1810,8,2526,25123
3868,1842,11,3417,25129
3869,1580,21,7985,25131
3870,1762,2,7985,25131
3871,1840,10,5382,25140
3872,1335,15,8937,25158
3873,1544,14,920,25163
3874,1644,8,7472,25165
3875,1807,19,3989,25169
3876,1827,6,725,25170
3877,1784,18,725,25170
3878,1794,7,725,25170
3879,1834,25,5382,25174
3880,1322,21,4156,25184
3881,1109,4,3550,25195
3882,1313,20,7773,25196
3883,1710,20,4057,25220
3884,1548,11,4991,25221
3885,1789,5,3184,25226
3886,1113,20,1115,25230
3887,1507,18,1115,25230
3888,1487,1,7617,25235
3889,1804,24,1180,25236
3890,863,1,3420,25238
3891,1148,13,6080,25239
3892,1490,3,7023,25241
3893,1052,25,7569,25245
3894,1487,23,7569,25245
3895,1827,11,5741,25248
3896,418,12,4425,25255
3897,1307,25,3433,25263
3898,1828,25,4348,25284
3899,1478,18,4348,25284
3900,1148,3,7532,25290
3901,415,21,5853,25295
3902,936,2,7685,25298
3903,1245,17,4524,25305
3904,1567,7,3550,25313
3905,853,12,4081,25351
3906,451,18,673,25355
3907,1135,7,673,25355
3908,1454,6,5512,25364
3909,999,18,7570,25367
3910,1797,13,6542,25374
3911,1799,23,7218,25376
3912,1460,8,2456,25382
3913,1577,10,4387,25406
3914,1235,6,3891,25411
3915,398,12,2775,25420
3916,1762,11,8689,25430
3917,1831,14,7233,25435
3918,1748,7,7447,25440
3919,965,18,4339,25446
3920,1729,24,159,25457
3921,1120,8,159,25457
3922,992,1,7377,25468
3923,1303,2,7240,25475
3924,952,1,1957,25493
3925,393,25,3798,25494
3926,621,17,3798,25494
3927,1457,4,6958,25508
3928,1626,17,4189,25541
3929,1787,13,3840,25543
3930,1644,16,3840,25543
3931,1581,2,4186,25548
3932,1368,6,7447,25556
3933,1482,10,7447,25556
3934,1653,10,7497,25557
3935,1709,1,2216,25566
3936,1112,8,803,25571
3937,1776,21,812,25572
3938,1397,25,801,25587
3939,1760,23,7550,25588
3940,640,8,4178,25609
3941,1551,2,2078,25614
3942,1339,9,3464,25631
3943,1813,24,4422,25641
3944,1599,4,4186,25642
3945,1502,13,4186,25642
3946,1752,21,7447,25646
3947,1790,13,308,25656
3948,1750,5,7615,25672
3949,1091,24,677,25688
3950,1841,9,4375,25689
3951,1600,3,4186,25693
3952,1425,3,6795,25695
3953,1573,3,6795,25695
3954,1264,17,4057,25706
3955,1557,24,3545,25716
3956,1010,23,1533,25720
3957,604,25,4792,25726
3958,905,24,7358,25729
3959,1527,14,8195,25746
3960,1381,1,8195,25746
3961,1061,1,3503,25751
3962,1160,24,1769,25752
3963,1552,18,6534,25755
3964,1012,20,8824,25773
3965,695,5,4940,25783
3966,480,4,4940,25783
3967,791,24,4383,25789
3968,1215,19,4383,25789
3969,494,13,4907,25806
3970,1433,7,796,25817
3971,879,20,1552,25819
3972,609,10,3559,25834
3973,1706,11,270,25851
3974,1525,14,4519,25855
3975,1710,17,5154,25857
3976,1197,24,7671,25858
3977,491,1,4418,25859
3978,1759,10,3705,25865
3979,1329,9,7543,25869
3980,1667,15,8331,25875
3981,1768,7,7510,25883
3982,1596,4,7510,25883
3983,698,9,6577,25886
3984,1608,21,1120,25888
3985,1676,19,3850,25890
3986,1672,16,7979,25896
3987,885,13,6158,25904
3988,1065,10,7450,25907
3989,1634,14,7243,25915
3990,460,3,3548,25930
3991,338,8,8864,25936
3992,442,14,8154,25941
3993,558,18,6007,25962
3994,957,9,1333,25967
3995,1432,16,9041,25975
3996,1738,10,649,25980
3997,1143,23,844,25981
3998,1831,18,3209,25994
3999,1670,17,253,25999
4000,1729,8,6446,26002
4001,1835,13,2426,26024
4002,1602,1,2073,26041
4003,1841,16,3201,26048
4004,1837,24,3412,26052
4005,821,13,7186,26062
4006,1716,12,181,26063
4007,1684,25,3752,26087
4008,1429,18,113,26090
4009,1516,23,113,26090
4010,1422,4,113,26090
4011,174,15,4960,26099
4012,1455,8,5700,26102
4013,1748,19,7960,26105
4014,1393,1,5009,26106
4015,1757,13,2307,26108
4016,1592,25,3092,26121
4017,1561,8,7522,26126
4018,1556,15,2157,26133
4019,1684,12,4351,26137
4020,1803,16,3166,26148
4021,1824,19,7831,26149
4022,643,4,4520,26150
4023,1034,21,3955,26154
4024,1091,10,3955,26154
4025,1380,11,5023,26174
4026,752,5,9041,26178
4027,515,21,2077,26205
4028,1330,3,3399,26211
4029,1698,4,1923,26216
4030,1330,18,1923,26216
4031,815,6,2078,26217
4032,1752,7,3437,26218
4033,1109,16,2732,26222
4034,1687,19,6844,26236
4035,1114,8,7323,26245
4036,1764,3,8967,26250
4037,203,5,1473,26260
4038,1451,13,27,26264
4039,1416,20,1793,26279
4040,1813,16,58,26288
4041,919,17,7668,26292
4042,1829,24,831,26293
4043,623,19,790,26297
4044,1571,25,9149,26302
4045,1688,8,5676,26304
4046,1465,2,7473,26307
4047,1118,25,4246,26324
4048,1499,16,7374,26343
4049,1378,9,6866,26347
4050,1819,14,6866,26347
4051,1196,10,6035,26361
4052,1723,24,3722,26380
4053,677,11,8981,26396
4054,1422,5,3451,26403
4055,1630,2,3451,26403
4056,1172,11,4091,26412
4057,431,23,4413,26423
4058,1807,19,6005,26426
4059,1602,20,8331,26428
4060,1208,14,6510,26443
4061,924,1,2420,26450
4062,930,9,7592,26485
4063,1841,23,258,26489
4064,1818,7,6430,26492
4065,1752,25,6430,26492
4066,1498,18,5512,26504
4067,1238,16,5512,26504
4068,830,18,4728,26512
4069,626,16,4609,26517
4070,1785,11,7630,26519
4071,1700,21,7630,26519
4072,1736,8,139,26525
4073,1643,11,3780,26529
4074,1143,15,815,26531
4075,1840,23,1811,26534
4076,1380,16,1180,26553
4077,1816,17,1426,26558
4078,1137,18,1765,26565
4079,583,24,5186,26575
4080,1412,24,5186,26575
4081,1800,3,3530,26583
4082,1615,4,3530,26583
4083,1137,14,4494,26603
4084,1782,23,8125,26604
4085,1154,3,684,26606
4086,1172,13,684,26606
4087,203,5,684,26606
4088,1766,25,3304,26613
4089,1830,1,3304,26613
4090,1698,6,9049,26626
4091,1191,17,3470,26629
4092,957,24,8935,26630
4093,1634,4,1230,26631
4094,1839,6,1230,26631
4095,1393,7,8091,26637
4096,1252,15,4507,26640
4097,1627,4,7476,26644
4098,1509,2,8694,26646
4099,981,14,5818,26671
4100,1723,16,3998,26678
4101,1234,6,2531,26697
4102,1826,21,3968,26717
4103,1745,17,3968,26717
4104,751,16,3882,26728
4105,613,5,324,26737
4106,1711,24,6803,26768
4107,476,18,3538,26781
4108,1505,14,1558,26803
4109,1679,13,1558,26803
4110,1288,1,7438,26804
4111,1778,10,4186,26806
4112,1326,4,4417,26820
4113,1290,14,2282,26822
4114,296,10,6002,26824
4115,1105,24,7497,26836
4116,1131,22,4374,26838
4117,1332,9,7490,26848
4118,1331,17,3987,26863
4119,1633,11,706,26868
4120,1767,20,817,26871
4121,1634,12,1645,26879
4122,727,19,269,26901
4123,1474,21,2958,26905
4124,1246,6,4445,26911
4125,1567,5,8331,26917
4126,927,10,2041,26920
4127,1133,17,147,26926
4128,1521,22,5382,26930
4129,1585,7,8250,26939
4130,365,20,3538,26953
4131,1690,23,1346,26955
4132,1542,12,1346,26955
4133,1546,17,1558,26956
4134,1712,20,1353,26965
4135,1842,9,4956,26967
4136,1566,16,7786,26972
4137,1807,15,1807,26980
4138,1310,7,4756,26989
4139,1077,11,4756,26989
4140,1326,24,2334,27001
4141,1683,24,3445,27012
4142,1636,5,3070,27021
4143,888,6,1143,27028
4144,1392,17,1143,27028
4145,938,23,7447,27032
4146,1677,16,4550,27042
4147,1165,1,4327,27052
4148,1403,11,5232,27062
4149,1833,14,7636,27066
4150,1528,6,4842,27084
4151,849,5,5741,27088
4152,1435,16,6560,27089
4153,1374,3,838,27090
4154,1418,1,838,27090
4155,1651,10,7242,27091
