id_fact_livraison,id_temps,id_livraison,id_region,id_client,delai_traitement_heures,delai_livraison_heures,delai_total_heures,delai_vs_promis,is_livraison_ontime,is_livraison_retard,cout_livraison,nombre_tentatives,id_status,order_id,tracking_number
4041,919,17,7668,26292,40.666666666666664,65.61666666666666,106.28333333333333,58.28333333333333,False,True,11.845086056403954,1,1,ORD9040,TRK14040
4042,1829,24,831,26293,45.45,22.9,68.35,-51.650000000000006,True,False,5.834121051949626,1,1,ORD9041,TRK14041
4043,623,19,790,26297,61.53333333333333,7.416666666666667,68.95,-3.049999999999997,True,False,16.827606276554686,1,1,ORD9042,TRK14042
4044,1571,25,9149,26302,42.31666666666667,8.1,50.416666666666664,-69.58333333333334,True,False,7.403290423088109,1,1,ORD9043,TRK14043
4045,1688,8,5676,26304,27.333333333333332,29.5,56.833333333333336,-111.16666666666666,True,False,12.398394050586596,2,1,ORD9044,TRK14044
4046,1465,2,7473,26307,65.66666666666667,70.96666666666667,136.63333333333333,88.63333333333333,False,True,24.810663767339555,3,1,ORD9045,TRK14045
4047,1118,25,4246,26324,10.733333333333333,55.96666666666667,66.7,18.700000000000003,False,True,12.960399376096703,1,1,ORD9046,TRK14046
4048,1499,16,7374,26343,46.36666666666667,88.11666666666666,134.48333333333332,-33.51666666666668,True,False,21.857138925549197,1,1,ORD9047,TRK14047
4049,1378,9,6866,26347,53.85,65.51666666666667,119.36666666666666,95.36666666666666,False,True,22.196124687527497,3,1,ORD9048,TRK14048
4050,1819,14,6866,26347,26.766666666666666,41.083333333333336,67.85,-100.15,True,False,10.256623389802236,3,1,ORD9049,TRK14049
4051,1196,10,6035,26361,52.416666666666664,18.883333333333333,71.3,-96.7,True,False,16.910099597211417,3,1,ORD9050,TRK14050
4052,1723,24,3722,26380,45.18333333333333,112.98333333333333,158.16666666666666,38.16666666666666,False,True,23.949173277391978,3,1,ORD9051,TRK14051
4053,677,11,8981,26396,11.55,46.416666666666664,57.96666666666667,-62.03333333333333,True,False,17.126652612064483,1,1,ORD9052,TRK14052
4054,1422,5,3451,26403,64.76666666666667,117.73333333333333,182.5,14.5,False,True,21.265086696837333,1,1,ORD9053,TRK14053
4055,1630,2,3451,26403,9.45,81.95,91.4,19.400000000000006,False,True,14.25125846254657,3,1,ORD9054,TRK14054
4056,1172,11,4091,26412,0.0,82.11666666666666,82.11666666666666,34.11666666666666,False,True,19.386548012023425,3,1,ORD9055,TRK14055
4057,431,23,4413,26423,25.816666666666666,34.916666666666664,60.733333333333334,-107.26666666666667,True,False,5.437039867409375,1,1,ORD9056,TRK14056
4058,1807,19,6005,26426,64.86666666666666,106.45,171.31666666666666,147.31666666666666,False,True,20.74946917053114,1,1,ORD9057,TRK14057
4059,1602,20,8331,26428,0.36666666666666664,10.633333333333333,11.0,-37.0,True,False,18.436988667173917,1,1,ORD9058,TRK14058
4060,1208,14,6510,26443,37.483333333333334,9.716666666666667,47.2,-24.799999999999997,True,False,12.176974852121617,3,1,ORD9059,TRK14059
4061,924,1,2420,26450,0.08333333333333333,82.81666666666666,82.9,-85.1,True,False,13.33971820796143,1,1,ORD9060,TRK14060
4062,930,9,7592,26485,17.25,30.05,47.3,-24.700000000000003,True,False,11.532278135714229,1,1,ORD9061,TRK14061
4063,1841,23,258,26489,39.63333333333333,41.166666666666664,80.8,32.8,False,True,15.485731715435234,1,1,ORD9062,TRK14062
4064,1818,7,6430,26492,4.683333333333334,80.35,85.03333333333333,61.03333333333333,False,True,7.1735126838701735,2,1,ORD9063,TRK14063
4065,1752,25,6430,26492,68.66666666666667,0.9833333333333333,69.65,21.650000000000006,False,True,21.89829876903112,2,1,ORD9064,TRK14064
4066,1498,18,5512,26504,14.5,56.71666666666667,71.21666666666667,23.21666666666667,False,True,14.561073569703424,1,1,ORD9065,TRK14065
4067,1238,16,5512,26504,22.933333333333334,91.91666666666667,114.85,-53.150000000000006,True,False,5.8620435666136945,1,1,ORD9066,TRK14066
4068,830,18,4728,26512,57.38333333333333,115.31666666666666,172.7,124.69999999999999,False,True,16.059234817139036,2,1,ORD9067,TRK14067
4069,626,16,4609,26517,58.4,3.066666666666667,61.46666666666667,-106.53333333333333,True,False,23.610342715237632,3,1,ORD9068,TRK14068
4070,1785,11,7630,26519,4.383333333333334,63.733333333333334,68.11666666666666,-99.88333333333334,True,False,6.749210121293816,1,1,ORD9069,TRK14069
4071,1700,21,7630,26519,60.86666666666667,62.36666666666667,123.23333333333333,51.233333333333334,False,True,7.463851307344109,1,1,ORD9070,TRK14070
4072,1736,8,139,26525,14.95,113.85,128.8,104.80000000000001,False,True,12.743665660965505,1,1,ORD9071,TRK14071
4073,1643,11,3780,26529,25.466666666666665,42.45,67.91666666666667,-100.08333333333333,True,False,19.71248521469665,1,1,ORD9072,TRK14072
4074,1143,15,815,26531,38.166666666666664,45.016666666666666,83.18333333333334,-36.81666666666666,True,False,17.09243874150694,1,1,ORD9073,TRK14073
4075,1840,23,1811,26534,11.266666666666667,71.65,82.91666666666667,10.916666666666671,False,True,14.159189806634668,1,1,ORD9074,TRK14074
4076,1380,16,1180,26553,52.03333333333333,86.71666666666667,138.75,-29.25,True,False,24.854917818753993,1,1,ORD9075,TRK14075
4077,1816,17,1426,26558,32.583333333333336,80.5,113.08333333333333,-54.91666666666667,True,False,8.715865663098825,3,1,ORD9076,TRK14076
4078,1137,18,1765,26565,64.25,111.71666666666667,175.96666666666667,103.96666666666667,False,True,21.435135898478926,1,1,ORD9077,TRK14077
4079,583,24,5186,26575,39.31666666666667,98.46666666666667,137.78333333333333,89.78333333333333,False,True,7.476739017961878,1,1,ORD9078,TRK14078
4080,1412,24,5186,26575,20.683333333333334,58.3,78.98333333333333,-89.01666666666667,True,False,8.592140525527228,3,1,ORD9079,TRK14079
4081,1800,3,3530,26583,68.18333333333334,37.63333333333333,105.81666666666666,81.81666666666666,False,True,10.908885311470275,2,1,ORD9080,TRK14080
4082,1615,4,3530,26583,2.65,52.71666666666667,55.36666666666667,-112.63333333333333,True,False,22.46191437739728,1,1,ORD9081,TRK14081
4083,1137,14,4494,26603,4.983333333333333,77.75,82.73333333333333,10.733333333333334,False,True,13.884114584392544,3,1,ORD9082,TRK14082
4084,1782,23,8125,26604,45.766666666666666,82.73333333333333,128.5,8.5,False,True,12.915708225902122,2,1,ORD9083,TRK14083
4085,1154,3,684,26606,61.7,69.75,131.45,59.44999999999999,False,True,14.81451582574945,1,1,ORD9084,TRK14084
4086,1172,13,684,26606,50.18333333333333,64.08333333333333,114.26666666666667,42.266666666666666,False,True,17.618126641487024,1,1,ORD9085,TRK14085
4087,203,5,684,26606,15.983333333333333,10.516666666666667,26.5,2.5,False,True,13.469883360581687,1,1,ORD9086,TRK14086
4088,1766,25,3304,26613,46.53333333333333,42.166666666666664,88.7,40.7,False,True,24.250633769892648,1,1,ORD9087,TRK14087
4089,1830,1,3304,26613,47.95,24.65,72.6,48.599999999999994,False,True,7.706838196860923,1,1,ORD9088,TRK14088
4090,1698,6,9049,26626,52.21666666666667,39.31666666666667,91.53333333333333,67.53333333333333,False,True,14.513326085544682,3,1,ORD9089,TRK14089
4091,1191,17,3470,26629,8.483333333333333,47.166666666666664,55.65,-112.35,True,False,13.308661162137065,1,1,ORD9090,TRK14090
4092,957,24,8935,26630,29.416666666666668,15.05,44.46666666666667,-75.53333333333333,True,False,18.85413635566908,1,1,ORD9091,TRK14091
4093,1634,4,1230,26631,11.116666666666667,95.4,106.51666666666667,34.516666666666666,False,True,24.261667204901297,1,1,ORD9092,TRK14092
4094,1839,6,1230,26631,26.816666666666666,26.4,53.21666666666667,29.21666666666667,False,True,10.768257488103288,3,1,ORD9093,TRK14093
4095,1393,7,8091,26637,14.616666666666667,79.55,94.16666666666667,70.16666666666667,False,True,24.106530078172398,3,1,ORD9094,TRK14094
4096,1252,15,4507,26640,19.216666666666665,21.416666666666668,40.63333333333333,-7.366666666666667,True,False,21.553992641938454,1,1,ORD9095,TRK14095
4097,1627,4,7476,26644,49.65,81.21666666666667,130.86666666666667,82.86666666666667,False,True,21.2095582374364,2,1,ORD9096,TRK14096
4098,1509,2,8694,26646,45.233333333333334,49.53333333333333,94.76666666666667,-25.233333333333334,True,False,6.461518992145605,1,1,ORD9097,TRK14097
4099,981,14,5818,26671,7.6,83.43333333333334,91.03333333333333,19.03333333333333,False,True,23.811669052829405,2,1,ORD9098,TRK14098
4100,1723,16,3998,26678,52.65,18.183333333333334,70.83333333333333,46.83333333333333,False,True,21.778556928993698,1,1,ORD9099,TRK14099
4101,1234,6,2531,26697,57.016666666666666,98.1,155.11666666666667,-12.883333333333326,True,False,18.691662488452234,3,1,ORD9100,TRK14100
4102,1826,21,3968,26717,2.25,98.96666666666667,101.21666666666667,53.21666666666667,False,True,7.55718477870724,2,1,ORD9101,TRK14101
4103,1745,17,3968,26717,6.466666666666667,36.1,42.56666666666667,18.56666666666667,False,True,13.400745185579606,1,1,ORD9102,TRK14102
4104,751,16,3882,26728,39.95,96.96666666666667,136.91666666666666,-31.083333333333343,True,False,21.80456511726249,2,1,ORD9103,TRK14103
4105,613,5,324,26737,11.566666666666666,117.5,129.06666666666666,105.06666666666666,False,True,13.750627531678514,3,1,ORD9104,TRK14104
4106,1711,24,6803,26768,42.583333333333336,111.21666666666667,153.8,33.80000000000001,False,True,13.729103370860871,1,1,ORD9105,TRK14105
4107,476,18,3538,26781,22.9,82.55,105.45,-14.549999999999997,True,False,10.40251615768364,1,1,ORD9106,TRK14106
4108,1505,14,1558,26803,34.416666666666664,70.25,104.66666666666667,-63.33333333333333,True,False,6.023765018620358,3,1,ORD9107,TRK14107
4109,1679,13,1558,26803,24.433333333333334,95.81666666666666,120.25,72.25,False,True,15.260076260725185,2,1,ORD9108,TRK14108
4110,1288,1,7438,26804,6.483333333333333,10.233333333333333,16.716666666666665,-103.28333333333333,True,False,20.489389871017686,1,1,ORD9109,TRK14109
4111,1778,10,4186,26806,59.43333333333333,66.9,126.33333333333333,78.33333333333333,False,True,7.92142710141664,1,1,ORD9110,TRK14110
4112,1326,4,4417,26820,6.633333333333334,83.93333333333334,90.56666666666666,-77.43333333333334,True,False,22.87555134512124,1,1,ORD9111,TRK14111
4113,1290,14,2282,26822,12.683333333333334,92.08333333333333,104.76666666666667,-63.233333333333334,True,False,16.105679701044966,1,1,ORD9112,TRK14112
4114,296,10,6002,26824,9.466666666666667,37.483333333333334,46.95,22.950000000000003,False,True,21.245977612478853,3,1,ORD9113,TRK14113
4115,1105,24,7497,26836,20.933333333333334,42.083333333333336,63.016666666666666,-104.98333333333333,True,False,18.340797452571874,2,1,ORD9114,TRK14114
4116,1131,22,4374,26838,55.03333333333333,63.06666666666667,118.1,94.1,False,True,7.698912469358206,1,1,ORD9115,TRK14115
4117,1332,9,7490,26848,1.7833333333333334,33.15,34.93333333333333,-13.06666666666667,True,False,23.131844332904283,1,1,ORD9116,TRK14116
4118,1331,17,3987,26863,36.766666666666666,89.38333333333334,126.15,102.15,False,True,19.362995056885588,1,1,ORD9117,TRK14117
4119,1633,11,706,26868,31.25,49.233333333333334,80.48333333333333,32.483333333333334,False,True,5.71157979455662,1,1,ORD9118,TRK14118
4120,1767,20,817,26871,2.033333333333333,45.65,47.68333333333333,-72.31666666666666,True,False,16.600884774575377,1,1,ORD9119,TRK14119
4121,1634,12,1645,26879,54.31666666666667,49.36666666666667,103.68333333333334,55.68333333333334,False,True,14.60252413151353,2,1,ORD9120,TRK14120
4122,727,19,269,26901,64.73333333333333,29.916666666666668,94.65,22.650000000000006,False,True,22.183081524824836,1,1,ORD9121,TRK14121
4123,1474,21,2958,26905,4.1,78.48333333333333,82.58333333333333,58.58333333333333,False,True,7.4556982348722345,1,1,ORD9122,TRK14122
4124,1246,6,4445,26911,22.45,7.983333333333333,30.433333333333334,-89.56666666666666,True,False,16.816880918131023,1,1,ORD9123,TRK14123
4125,1567,5,8331,26917,19.533333333333335,17.133333333333333,36.666666666666664,-11.333333333333336,True,False,11.205600796544143,1,1,ORD9124,TRK14124
4126,927,10,2041,26920,20.766666666666666,100.15,120.91666666666667,-47.08333333333333,True,False,9.912377339863825,1,1,ORD9125,TRK14125
4127,1133,17,147,26926,3.8,76.6,80.4,56.400000000000006,False,True,5.450707007768337,2,1,ORD9126,TRK14126
4128,1521,22,5382,26930,6.633333333333334,110.95,117.58333333333333,69.58333333333333,False,True,11.644567276999396,1,1,ORD9127,TRK14127
4129,1585,7,8250,26939,28.6,62.2,90.8,-29.200000000000003,True,False,12.921917653039987,1,1,ORD9128,TRK14128
4130,365,20,3538,26953,51.75,57.53333333333333,109.28333333333333,-58.71666666666667,True,False,13.955734100421896,3,1,ORD9129,TRK14129
4131,1690,23,1346,26955,47.65,10.033333333333333,57.68333333333333,33.68333333333333,False,True,19.694433407072886,2,1,ORD9130,TRK14130
4132,1542,12,1346,26955,5.9,46.583333333333336,52.483333333333334,-67.51666666666667,True,False,13.070848624388239,1,1,ORD9131,TRK14131
4133,1546,17,1558,26956,14.4,21.883333333333333,36.28333333333333,-131.71666666666667,True,False,8.904797626002718,1,1,ORD9132,TRK14132
4134,1712,20,1353,26965,59.0,88.68333333333334,147.68333333333334,75.68333333333334,False,True,12.96292468455826,2,1,ORD9133,TRK14133
4135,1842,9,4956,26967,59.516666666666666,46.483333333333334,106.0,-62.0,True,False,6.3913001177380195,3,1,ORD9134,TRK14134
4136,1566,16,7786,26972,10.883333333333333,104.08333333333333,114.96666666666667,90.96666666666667,False,True,24.441484584936724,3,1,ORD9135,TRK14135
4137,1807,15,1807,26980,41.25,110.68333333333334,151.93333333333334,79.93333333333334,False,True,6.324668173379571,1,1,ORD9136,TRK14136
4138,1310,7,4756,26989,48.0,108.41666666666667,156.41666666666666,108.41666666666666,False,True,9.037817070001568,1,1,ORD9137,TRK14137
4139,1077,11,4756,26989,58.266666666666666,2.0833333333333335,60.35,-11.649999999999999,True,False,13.560632728717577,1,1,ORD9138,TRK14138
4140,1326,24,2334,27001,30.333333333333332,21.516666666666666,51.85,-20.15,True,False,23.668116593504756,3,1,ORD9139,TRK14139
4141,1683,24,3445,27012,53.46666666666667,34.88333333333333,88.35,16.349999999999994,False,True,8.57474326424345,2,1,ORD9140,TRK14140
4142,1636,5,3070,27021,71.15,46.983333333333334,118.13333333333334,-49.86666666666666,True,False,12.995569818566432,1,1,ORD9141,TRK14141
4143,888,6,1143,27028,14.366666666666667,84.4,98.76666666666667,26.766666666666666,False,True,24.786341164065785,1,1,ORD9142,TRK14142
4144,1392,17,1143,27028,20.533333333333335,91.05,111.58333333333333,39.58333333333333,False,True,17.040952523397713,1,1,ORD9143,TRK14143
4145,938,23,7447,27032,51.983333333333334,84.35,136.33333333333334,88.33333333333334,False,True,17.29166547323366,2,1,ORD9144,TRK14144
4146,1677,16,4550,27042,7.483333333333333,31.133333333333333,38.61666666666667,-33.38333333333333,True,False,24.482587349135326,3,1,ORD9145,TRK14145
4147,1165,1,4327,27052,12.366666666666667,3.1333333333333333,15.5,-152.5,True,False,15.121963810386813,1,1,ORD9146,TRK14146
4148,1403,11,5232,27062,61.266666666666666,104.08333333333333,165.35,45.349999999999994,False,True,5.051214890686135,3,1,ORD9147,TRK14147
4149,1833,14,7636,27066,7.433333333333334,88.31666666666666,95.75,-24.25,True,False,5.619592869361152,1,1,ORD9148,TRK14148
4150,1528,6,4842,27084,9.616666666666667,54.8,64.41666666666667,-103.58333333333333,True,False,18.627962669826054,1,1,ORD9149,TRK14149
4151,849,5,5741,27088,15.966666666666667,17.883333333333333,33.85,-134.15,True,False,9.230224569612899,1,1,ORD9150,TRK14150
4152,1435,16,6560,27089,25.1,53.45,78.55,6.549999999999997,False,True,14.569614715521293,1,1,ORD9151,TRK14151
4153,1374,3,838,27090,22.2,18.95,41.15,-126.85,True,False,16.027445125079467,1,1,ORD9152,TRK14152
4154,1418,1,838,27090,5.633333333333334,69.98333333333333,75.61666666666666,3.61666666666666,False,True,18.347002255356507,3,1,ORD9153,TRK14153
4155,1651,10,7242,27091,62.166666666666664,76.61666666666666,138.78333333333333,114.78333333333333,False,True,6.674933046991203,1,1,ORD9154,TRK14154
4156,1091,23,8802,27096,32.21666666666667,62.61666666666667,94.83333333333333,46.83333333333333,False,True,20.20087364653439,1,1,ORD9155,TRK14155
4157,1808,7,5576,27102,27.6,62.516666666666666,90.11666666666666,42.11666666666666,False,True,23.403360299297557,1,1,ORD9156,TRK14156
4158,1422,7,5136,27110,32.95,15.5,48.45,0.45000000000000284,False,True,10.11491073323597,1,1,ORD9157,TRK14157
4159,915,23,4960,27121,64.76666666666667,77.28333333333333,142.05,118.05000000000001,False,True,12.60892151917486,2,1,ORD9158,TRK14158
4160,1128,4,7447,27123,53.4,52.1,105.5,57.5,False,True,19.876363111538723,1,1,ORD9159,TRK14159
4161,223,18,253,27129,23.1,47.166666666666664,70.26666666666667,-1.7333333333333343,True,False,9.968813253543914,1,1,ORD9160,TRK14160
4162,769,15,1140,27138,60.833333333333336,82.46666666666667,143.3,23.30000000000001,False,True,15.844891278124676,1,1,ORD9161,TRK14161
4163,1508,11,3433,27146,6.883333333333334,60.31666666666667,67.2,19.200000000000003,False,True,18.198936726888093,1,1,ORD9162,TRK14162
4164,1797,4,2228,27153,8.05,79.73333333333333,87.78333333333333,39.78333333333333,False,True,22.585479218341753,1,1,ORD9163,TRK14163
4165,1520,2,3559,27155,27.45,88.55,116.0,44.0,False,True,11.907314827719313,1,1,ORD9164,TRK14164
4166,1694,20,4801,27161,35.733333333333334,24.883333333333333,60.61666666666667,-11.383333333333333,True,False,14.852964622094362,2,1,ORD9165,TRK14165
4167,1829,15,80,27168,17.383333333333333,74.51666666666667,91.9,43.900000000000006,False,True,8.691988134976851,3,1,ORD9166,TRK14166
4168,1653,20,1971,27172,64.5,25.583333333333332,90.08333333333333,-77.91666666666667,True,False,11.152209552507914,2,1,ORD9167,TRK14167
4169,1617,6,2869,27185,59.416666666666664,41.43333333333333,100.85,76.85,False,True,6.898727854174664,1,1,ORD9168,TRK14168
4170,352,3,2869,27185,69.93333333333334,118.9,188.83333333333334,68.83333333333334,False,True,8.952754900467726,1,1,ORD9169,TRK14169
4171,530,12,6412,27191,63.7,13.683333333333334,77.38333333333334,-42.61666666666666,True,False,11.924226547189887,3,1,ORD9170,TRK14170
4172,1142,21,8802,27209,38.05,86.5,124.55,100.55,False,True,13.485436453423409,1,1,ORD9171,TRK14171
4173,1611,18,2197,27211,31.416666666666668,66.36666666666666,97.78333333333333,49.78333333333333,False,True,19.137550174816802,1,1,ORD9172,TRK14172
4174,1819,8,1163,27218,26.05,0.55,26.6,-21.4,True,False,14.168978425279592,2,1,ORD9173,TRK14173
4175,1802,12,5073,27220,28.233333333333334,27.933333333333334,56.166666666666664,8.166666666666664,False,True,5.980982845198833,1,1,ORD9174,TRK14174
4176,1479,21,1268,27224,58.55,92.73333333333333,151.28333333333333,103.28333333333333,False,True,20.11490757266793,1,1,ORD9175,TRK14175
4177,1266,1,1268,27224,3.816666666666667,89.2,93.01666666666667,45.016666666666666,False,True,15.655936594815,1,1,ORD9176,TRK14176
4178,1599,7,6542,27232,2.6166666666666667,76.3,78.91666666666667,-41.08333333333333,True,False,23.788169183241386,1,1,ORD9177,TRK14177
4179,1759,9,7142,27238,30.516666666666666,73.11666666666666,103.63333333333334,55.63333333333334,False,True,17.704801289979617,1,1,ORD9178,TRK14178
4180,1086,10,3865,27243,20.983333333333334,8.416666666666666,29.4,-42.6,True,False,15.678636080059993,3,1,ORD9179,TRK14179
4181,1760,14,3865,27243,65.01666666666667,104.93333333333334,169.95,1.9499999999999886,False,True,10.888577237207658,1,1,ORD9180,TRK14180
4182,1305,19,3422,27244,30.966666666666665,24.766666666666666,55.733333333333334,7.733333333333334,False,True,9.729207872993932,1,1,ORD9181,TRK14181
4183,1492,24,4025,27263,7.116666666666666,24.45,31.566666666666666,-40.43333333333334,True,False,9.600675622460615,1,1,ORD9182,TRK14182
4184,1842,10,7804,27264,0.05,58.53333333333333,58.583333333333336,-61.416666666666664,True,False,13.142456523399751,3,1,ORD9183,TRK14183
4185,1677,12,8940,27269,65.55,74.55,140.1,68.1,False,True,8.42742833615803,1,1,ORD9184,TRK14184
4186,1549,20,2589,27270,54.4,13.916666666666666,68.31666666666666,44.31666666666666,False,True,21.884196104665186,1,1,ORD9185,TRK14185
4187,1291,25,2337,27273,60.166666666666664,17.066666666666666,77.23333333333333,53.233333333333334,False,True,21.103947992625333,3,1,ORD9186,TRK14186
4188,1352,13,3830,27279,15.6,22.3,37.9,-34.1,True,False,19.576952876634103,3,1,ORD9187,TRK14187
4189,705,9,1055,27282,5.483333333333333,99.76666666666667,105.25,57.25,False,True,5.9750153770213625,1,1,ORD9188,TRK14188
4190,1466,18,8235,27302,3.316666666666667,60.25,63.56666666666667,15.56666666666667,False,True,6.438117410130615,1,1,ORD9189,TRK14189
4191,403,18,683,27306,61.4,33.38333333333333,94.78333333333333,46.78333333333333,False,True,17.728505644527253,1,1,ORD9190,TRK14190
4192,1310,21,6155,27312,5.016666666666667,19.666666666666668,24.683333333333334,-47.31666666666666,True,False,19.979365544622823,2,1,ORD9191,TRK14191
4193,832,22,2359,27318,23.8,54.266666666666666,78.06666666666666,54.06666666666666,False,True,5.534318817309478,1,1,ORD9192,TRK14192
4194,1694,7,4450,27325,37.833333333333336,88.73333333333333,126.56666666666666,102.56666666666666,False,True,10.81000439496936,2,1,ORD9193,TRK14193
4195,1838,3,2423,27349,41.3,98.68333333333334,139.98333333333332,19.98333333333332,False,True,7.725663782280026,1,1,ORD9194,TRK14194
4196,1104,19,8245,27359,3.783333333333333,68.28333333333333,72.06666666666666,48.06666666666666,False,True,9.625579684950207,2,1,ORD9195,TRK14195
4197,1789,5,7447,27368,8.166666666666666,75.58333333333333,83.75,59.75,False,True,15.367540064113935,2,1,ORD9196,TRK14196
4198,1350,4,3102,27369,6.75,30.433333333333334,37.18333333333333,-130.81666666666666,True,False,7.184894044755897,1,1,ORD9197,TRK14197
4199,809,24,7979,27383,59.36666666666667,20.133333333333333,79.5,55.5,False,True,9.596682623190759,1,1,ORD9198,TRK14198
4200,700,7,3166,27385,7.05,84.2,91.25,19.25,False,True,16.298167897196745,1,1,ORD9199,TRK14199
4201,537,9,4946,27386,24.15,58.06666666666667,82.21666666666667,34.21666666666667,False,True,15.162181482176468,2,1,ORD9200,TRK14200
4202,830,6,4946,27386,48.75,103.16666666666667,151.91666666666666,79.91666666666666,False,True,22.151820302379658,2,1,ORD9201,TRK14201
4203,1825,9,4946,27386,33.35,109.9,143.25,95.25,False,True,8.011594466178291,3,1,ORD9202,TRK14202
4204,1699,19,6181,27391,26.933333333333334,77.86666666666666,104.8,56.8,False,True,12.397694713781348,3,1,ORD9203,TRK14203
4205,1151,4,1536,27408,19.433333333333334,102.31666666666666,121.75,1.75,False,True,23.487194135422435,1,1,ORD9204,TRK14204
4206,760,5,7447,27418,51.583333333333336,35.13333333333333,86.71666666666667,62.71666666666667,False,True,20.915965100140507,3,1,ORD9205,TRK14205
4207,1105,17,8131,27423,68.7,99.23333333333333,167.93333333333334,47.93333333333334,False,True,16.947146625519878,1,1,ORD9206,TRK14206
4208,869,19,8040,27424,45.71666666666667,3.05,48.766666666666666,0.7666666666666657,False,True,20.379850604844716,3,1,ORD9207,TRK14207
4209,1021,21,8921,27442,10.583333333333334,100.13333333333334,110.71666666666667,-57.28333333333333,True,False,13.967615626102951,3,1,ORD9208,TRK14208
4210,1284,25,8921,27442,2.1333333333333333,49.21666666666667,51.35,-116.65,True,False,23.21374353376133,1,1,ORD9209,TRK14209
4211,1829,13,3820,27449,2.8333333333333335,78.68333333333334,81.51666666666667,-38.483333333333334,True,False,16.993128782867274,1,1,ORD9210,TRK14210
4212,1141,11,3032,27461,48.06666666666667,113.98333333333333,162.05,42.05000000000001,False,True,18.91271523960498,1,1,ORD9211,TRK14211
4213,1807,19,4961,27467,60.43333333333333,107.48333333333333,167.91666666666666,143.91666666666666,False,True,18.039721623687388,2,1,ORD9212,TRK14212
4214,1567,25,3447,27487,60.11666666666667,49.166666666666664,109.28333333333333,-10.716666666666669,True,False,18.455290659990638,2,1,ORD9213,TRK14213
4215,1696,19,3740,27489,44.2,105.35,149.55,29.55000000000001,False,True,17.821260817665003,1,1,ORD9214,TRK14214
4216,593,20,850,27502,27.083333333333332,40.25,67.33333333333333,-4.666666666666671,True,False,6.47528790436509,1,1,ORD9215,TRK14215
4217,1295,9,1308,27503,57.53333333333333,34.36666666666667,91.9,-28.099999999999994,True,False,17.076983391409325,1,1,ORD9216,TRK14216
4218,1620,24,2836,27509,9.416666666666666,38.88333333333333,48.3,-71.7,True,False,20.66798852703581,1,1,ORD9217,TRK14217
4219,1840,20,7599,27521,47.166666666666664,117.71666666666667,164.88333333333333,92.88333333333333,False,True,5.007916927609224,1,1,ORD9218,TRK14218
4220,1585,22,255,27523,61.666666666666664,21.25,82.91666666666667,34.91666666666667,False,True,22.83351556092327,3,1,ORD9219,TRK14219
4221,1776,16,255,27523,20.316666666666666,114.65,134.96666666666667,86.96666666666667,False,True,24.04467432546746,1,1,ORD9220,TRK14220
4222,1716,7,6062,27529,13.233333333333333,72.01666666666667,85.25,13.25,False,True,7.563806453874329,1,1,ORD9221,TRK14221
4223,682,6,8197,27534,14.366666666666667,68.35,82.71666666666667,58.71666666666667,False,True,15.70104408179483,2,1,ORD9222,TRK14222
4224,1219,1,8878,27551,51.666666666666664,78.35,130.01666666666668,10.01666666666668,False,True,7.211929797202448,1,1,ORD9223,TRK14223
4225,1757,8,8878,27551,54.31666666666667,30.75,85.06666666666666,61.06666666666666,False,True,10.66015714447187,2,1,ORD9224,TRK14224
4226,1280,7,8878,27551,20.966666666666665,33.266666666666666,54.233333333333334,-113.76666666666667,True,False,17.429850966249766,1,1,ORD9225,TRK14225
4227,1363,3,5012,27554,29.983333333333334,49.6,79.58333333333333,55.58333333333333,False,True,11.057051831024937,1,1,ORD9226,TRK14226
4228,1579,20,1635,27560,63.38333333333333,23.766666666666666,87.15,-32.849999999999994,True,False,12.311003058141948,1,1,ORD9227,TRK14227
4229,1653,5,1041,27568,24.4,92.16666666666667,116.56666666666666,68.56666666666666,False,True,19.922697745388845,1,1,ORD9228,TRK14228
4230,1092,5,5382,27584,70.78333333333333,85.51666666666667,156.3,36.30000000000001,False,True,16.499663162921735,3,1,ORD9229,TRK14229
4231,1467,6,2058,27586,21.616666666666667,23.9,45.516666666666666,-74.48333333333333,True,False,15.360895629744487,3,1,ORD9230,TRK14230
4232,895,16,741,27588,34.31666666666667,40.71666666666667,75.03333333333333,-44.96666666666667,True,False,11.483470166324327,1,1,ORD9231,TRK14231
4233,1461,1,2160,27597,30.466666666666665,94.18333333333334,124.65,100.65,False,True,19.083020580678188,1,1,ORD9232,TRK14232
4234,1386,11,7657,27605,62.7,6.533333333333333,69.23333333333333,21.233333333333334,False,True,13.479332363040202,1,1,ORD9233,TRK14233
4235,1830,3,4242,27614,64.13333333333334,47.266666666666666,111.4,63.400000000000006,False,True,22.97627550400117,1,1,ORD9234,TRK14234
4236,1168,2,4321,27622,35.35,23.016666666666666,58.36666666666667,34.36666666666667,False,True,17.031974308747394,1,1,ORD9235,TRK14235
4237,1722,5,1626,27630,1.2666666666666666,91.71666666666667,92.98333333333333,68.98333333333333,False,True,15.766252011566156,1,1,ORD9236,TRK14236
4238,1189,17,1329,27632,39.86666666666667,85.6,125.46666666666667,101.46666666666667,False,True,21.06268985111573,1,1,ORD9237,TRK14237
4239,1146,15,3557,27633,48.03333333333333,29.716666666666665,77.75,-90.25,True,False,14.708823581744642,1,1,ORD9238,TRK14238
4240,1682,14,1712,27634,55.5,91.41666666666667,146.91666666666666,-21.083333333333343,True,False,10.585766599959108,3,1,ORD9239,TRK14239
